Series,Market,Body Model,Seq,CPOS,Brand,Format,Font,Description1,unknown2,Special,Description2
L,F,DJ2P92,1,2TH,A14,2,A25,RAM 2500 LARAMIE 4X2 A CA,,,BINE D'EQUIPE
L,F,DJ2P92,2,AEF,A14,2,A19,RAM 2500 LARAMIE SPORT 4X,,,2 A CABINE D'EQUIPE
L,F,DJ2P92,3,ASH,A14,2,A19,RAM 2500 LARAMIE NIGHT 4X,,,2 CABINE D'EQUIPE
L,F,DJ2P92,4,,A14,2,A25,RAM 2500 4X2 A CABINE D'E,,,QUIPE
L,F,DJ2R81,1,2TK,A14,2,A25,RAM 2500 LONGHORN 4X2 MEG,,,A CAB
L,F,DJ2R81,2,,A14,B,A19,RAM 2500 4X2 MEGA CAB,,,
L,F,DJ2R91,1,2TK,A14,2,A19,RAM 2500 LONGHORN 4X2 A C,,,ABINE D'EQUIPE
L,F,DJ2R91,2,,A14,2,A25,RAM 2500 4X2 A CABINE D'E,,,QUIPE
L,F,DJ2R92,1,2TK,A14,2,A19,RAM 2500 LONGHORN 4X2 A C,,,ABINE D'EQUIPE
L,F,DJ2R92,2,,A14,2,A25,RAM 2500 4X2 A CABINE D'E,,,QUIPE
L,F,DJ7,1,,A14,B,A29,RAM 2500 4X4,,,
L,F,DJ7H62,1,2TG,A14,2,A25,RAM 2500 BIG HORN 4X4 A C,,,ABINE SIMPLE
L,F,DJ7H62,2,AEF,A14,2,A19,RAM 2500 BIG HORN SPORT 4,,,X4 A CABINE SIMPLE
L,F,DJ7H62,3,,A14,2,A25,RAM 2500 4X4 A CABINE SIM,,,PLE
L,F,DJ7H81,1,2TG,A14,2,A25,RAM 2500 BIG HORN 4X4 MEG,,,A CAB
L,F,DJ7H81,2,AEF,A14,2,A25,RAM 2500 BIG HORN SPORT 4,,,X4 MEGA CAB
L,F,DJ7H81,3,ASH,A14,2,A19,RAM 2500 BIG HORN EDITION,,,NIGHT 4X4 MEGA CAB
L,F,DJ7H81,4,,A14,B,A29,RAM 2500 4X4 MEGA CAB,,,
L,F,DJ7H91,1,2TG,A14,2,A19,RAM 2500 BIG HORN 4X4 A C,,,ABINE D'EQUIPE
L,F,DJ7H91,2,AEF,A14,2,A19,RAM 2500 BIG HORN SPORT 4,,,X4 CABINE D'EQUIPE
L,F,DJ7H91,3,ASH,A14,2,A19,RAM 2500 BIG HORN NIGHT 4,,,X4 CABINE D'EQUIPE
L,F,DJ7H91,4,,A14,2,A25,RAM 2500 4X4 A CABINE D'E,,,QUIPE
L,F,DJ7H92,1,2TG,A14,2,A19,RAM 2500 BIG HORN 4X4 A C,,,ABINE D'EQUIPE
L,F,DJ7H92,2,AEF,A14,2,A19,RAM 2500 BIG HORN SPORT 4,,,X4 CABINE D'EQUIPE
L,F,DJ7H92,3,ASH,A14,2,A19,RAM 2500 BIG HORN NIGHT 4,,,X4 CABINE D'EQUIPE
L,F,DJ7H92,4,,A14,2,A25,RAM 2500 4X4 A CABINE D'E,,,QUIPE
L,F,DJ7L62,1,2TA,A14,2,A19,RAM 2500 TRADESMAN 4X4 A,,,CABINE SIMPLE
L,F,DJ7L62,2,,A14,2,A25,RAM 2500 4X4 A CABINE SIM,,,PLE
L,F,DJ7L91,1,2TA,A14,2,A18,RAM 2500 TRADESMAN 4X4 A,,,CABINE D'EQUIPE
L,F,DJ7L91,2,ACE,A14,2,A18,RAM 2500 TRADESMAN PWR WA,,,GON 4X4 CAB. D'EQUIPE
L,F,DJ7L91,3,,A14,2,A25,RAM 2500 4X4 A CABINE D'E,,,QUIPE
L,F,DJ7L92,1,2TA,A14,2,A19,RAM 2500 TRADESMAN 4X4 A,,,CABINE D'EQUIPE
L,F,DJ7L92,2,,A14,2,A25,RAM 2500 4X4 A CABINE D'E,,,QUIPE
L,F,DJ7M81,1,2TM,A14,2,A25,RAM 2500 LIMITED 4X4 MEGA,,,CAB
L,F,DJ7M81,2,ALC,A14,2,A19,RAM 2500 LIMITED EDITION,,,NOIR 4X4 MEGA CAB
L,F,DJ7M81,3,,A14,B,A29,RAM 2500 4X4 MEGA CAB,,,
L,F,DJ7M91,1,2TM,A14,2,A19,RAM 2500 LIMITED 4X4 A CA,,,BINE D'EQUIPE
L,F,DJ7M91,2,ALC,A14,2,A19,RAM 2500 LIMITED NOIR 4X4,,,CABINE D'EQUIPE
L,F,DJ7M91,3,,A14,2,A25,RAM 2500 4X4 A CABINE D'E,,,QUIPE
L,F,DJ7M92,1,2TM,A14,2,A25,RAM 2500 LIMITED 4X4 A CA,,,BINE D'EQUIPE
L,F,DJ7M92,2,ALC,A14,2,A19,RAM 2500 LIMITED NOIR 4X4,,,CABINE D'EQUIPE
L,F,DJ7M92,3,,A14,2,A25,RAM 2500 4X4 A CABINE D'E,,,QUIPE
L,F,DJ7P81,1,2TH,A14,2,A25,RAM 2500 LARAMIE 4X4 MEGA,,,CAB
L,F,DJ7P81,2,AEF,A14,2,A25,RAM 2500 LARAMIE SPORT 4X,,,4 MEGA CAB
L,F,DJ7P81,3,ASH,A14,2,A19,RAM 2500 LARAMIE EDITION,,,NIGHT 4X4 MEGA CAB
L,F,DJ7P81,4,,A14,B,A29,RAM 2500 4X4 MEGA CAB,,,
L,F,DJ7P91,1,2TH,A14,2,A25,RAM 2500 LARAMIE 4X4 A CA,,,BINE D'EQUIPE
L,F,DJ7P91,2,AEF,A14,2,A19,RAM 2500 LARAMIE SPORT 4X,,,4 A CABINE D'EQUIPE
L,F,DJ7P91,3,ASH,A14,2,A19,RAM 2500 LARAMIE NIGHT 4X,,,4 CABINE D'EQUIPE
L,F,DJ7P91,4,,A14,2,A25,RAM 2500 4X4 A CABINE D'E,,,QUIPE
L,F,DJ7P92,1,2TH,A14,2,A25,RAM 2500 LARAMIE 4X4 A CA,,,BINE D'EQUIPE
L,F,DJ7P92,2,AEF,A14,2,A19,RAM 2500 LARAMIE SPORT 4X,,,4 A CABINE D'EQUIPE
L,F,DJ7P92,3,ASH,A14,2,A19,RAM 2500 LARAMIE NIGHT 4X,,,4 CABINE D'EQUIPE
L,F,DJ7P92,4,,A14,2,A25,RAM 2500 4X4 A CABINE D'E,,,QUIPE
L,F,DJ7R81,1,2TK,A14,2,A19,RAM 2500 LONGHORN 4X4 MEG,,,A CAB
L,F,DJ7R81,2,,A14,B,A29,RAM 2500 4X4 MEGA CAB,,,
L,F,DJ7R91,1,2TK,A14,2,A19,RAM 2500 LONGHORN 4X4 A C,,,ABINE D'EQUIPE
L,F,DJ7R91,2,,A14,2,A25,RAM 2500 4X4 A CABINE D'E,,,QUIPE
L,F,DJ7R92,1,2TK,A14,2,A19,RAM 2500 LONGHORN 4X4 A C,,,ABINE D'EQUIPE
L,F,DJ7R92,2,,A14,2,A25,RAM 2500 4X4 A CABINE D'E,,,QUIPE
L,F,DJ7X91,1,2TP,A14,2,A19,RAM 2500 POWER WAGON 4X4,,,A CABINE D'EQUIPE
L,F,DJ7X91,2,,A14,2,A25,RAM 2500 4X4 A CABINE D'E,,,QUIPE
L,F,DP0,1,,A14,B,A29,CC RAM 5500 4X4,,,
L,F,DP0L63,1,2TA,A14,2,A19,CC RAM 5500 TRADESMAN 4X4,,,A CABINE SIMPLE
L,F,DP0L63,2,2TG,A14,2,A19,CC RAM 5500 SLT 4X4 A CAB,,,INE SIMPLE
L,F,DP0L63,3,,A14,2,A19,CC RAM 5500 4X4 A CABINE,,,SIMPLE
L,F,DP0L64,1,2TA,A14,2,A19,CC RAM 5500 TRADESMAN 4X4,,,A CABINE SIMPLE
L,F,DP0L64,2,2TG,A14,2,A19,CC RAM 5500 SLT 4X4 A CAB,,,INE SIMPLE
L,F,DP0L64,3,,A14,2,A19,CC RAM 5500 4X4 A CABINE,,,SIMPLE
L,F,DP0L65,1,2TA,A14,2,A19,CC RAM 5500 TRADESMAN 4X4,,,A CABINE SIMPLE
L,F,DP0L65,2,2TG,A14,2,A19,CC RAM 5500 SLT 4X4 A CAB,,,INE SIMPLE
L,F,DP0L65,3,,A14,2,A19,CC RAM 5500 4X4 A CABINE,,,SIMPLE
L,F,DP0L66,1,2TA,A14,2,A19,CC RAM 5500 TRADESMAN 4X4,,,A CABINE SIMPLE
L,F,DP0L66,2,2TG,A14,2,A19,CC RAM 5500 SLT 4X4 A CAB,,,INE SIMPLE
L,F,DP0L66,3,,A14,2,A19,CC RAM 5500 4X4 A CABINE,,,SIMPLE
L,F,DP0L93,1,2TA,A14,2,A19,CC RAM 5500 TRADESMAN 4X4,,,A CABINE D'EQUIPE
L,F,DP0L93,2,2TG,A14,2,A19,CC RAM 5500 SLT 4X4 A CAB,,,INE D'EQUIPE
L,F,DP0L93,3,2TH,A14,2,A19,CC RAM 5500 LARAMIE 4X4 A,,,CABINE D'EQUIPE
L,F,DP0L93,4,2TM,A14,2,A19,CC RAM 5500 LIMITED 4X4 A,,,CABINE D'EQUIPE
L,F,DP0L93,5,,A14,2,A19,CC RAM 5500 4X4 A CABINE,,,D'EQUIPE
L,F,DP0L94,1,2TA,A14,2,A19,CC RAM 5500 TRADESMAN 4X4,,,A CABINE D'EQUIPE
L,F,DP0L94,2,2TG,A14,2,A19,CC RAM 5500 SLT 4X4 A CAB,,,INE D'EQUIPE
L,F,DP0L94,3,2TH,A14,2,A19,CC RAM 5500 LARAMIE 4X4 A,,,CABINE D'EQUIPE
L,F,DP0L94,4,2TM,A14,2,A19,CC RAM 5500 LIMITED 4X4 A,,,CABINE D'EQUIPE
L,F,DP0L94,5,,A14,2,A19,CC RAM 5500 4X4 A CABINE,,,D'EQUIPE
L,F,DP4,1,,A14,B,A29,CC RAM 4500 4X2,,,
L,F,DP4L63,1,2TA,A14,2,A19,CC RAM 4500 TRADESMAN 4X2,,,A CABINE SIMPLE
L,F,DP4L63,2,2TG,A14,2,A19,CC RAM 4500 SLT 4X2 A CAB,,,INE SIMPLE
L,F,DP4L63,3,,A14,2,A19,CC RAM 4500 4X2 A CABINE,,,SIMPLE
L,F,DP4L64,1,2TA,A14,2,A19,CC RAM 4500 TRADESMAN 4X2,,,A CABINE SIMPLE
L,F,DP4L64,2,2TG,A14,2,A19,CC RAM 4500 SLT 4X2 A CAB,,,INE SIMPLE
L,F,DP4L64,3,,A14,2,A19,CC RAM 4500 4X2 A CABINE,,,SIMPLE
L,F,DP4L65,1,2TA,A14,2,A19,CC RAM 4500 TRADESMAN 4X2,,,A CABINE SIMPLE
L,F,DP4L65,2,2TG,A14,2,A19,CC RAM 4500 SLT 4X2 A CAB,,,INE SIMPLE
L,F,DP4L65,3,,A14,2,A19,CC RAM 4500 4X2 A CABINE,,,SIMPLE
L,F,DP4L66,1,2TA,A14,2,A19,CC RAM 4500 TRADESMAN 4X2,,,A CABINE SIMPLE
L,F,DP4L66,2,2TG,A14,2,A19,CC RAM 4500 SLT 4X2 A CAB,,,INE SIMPLE
L,F,DP4L66,3,,A14,2,A19,CC RAM 4500 4X2 A CABINE,,,SIMPLE
L,F,DP4L93,1,2TA,A14,2,A19,CC RAM 4500 TRADESMAN 4X2,,,A CABINE D'EQUIPE
L,F,DP4L93,2,2TG,A14,2,A19,CC RAM 4500 SLT 4X2 A CAB,,,INE D'EQUIPE
L,F,DP4L93,3,2TH,A14,2,A19,CC RAM 4500 LARAMIE 4X2 A,,,CABINE D'EQUIPE
L,F,DP4L93,4,2TM,A14,2,A19,CC RAM 4500 LIMITED 4X2 A,,,CABINE D'EQUIPE
L,F,DP4L93,5,,A14,2,A19,CC RAM 4500 4X2 A CABINE,,,D'EQUIPE
L,F,DP4L94,1,2TA,A14,2,A19,CC RAM 4500 TRADESMAN 4X2,,,A CABINE D'EQUIPE
L,F,DP4L94,2,2TG,A14,2,A19,CC RAM 4500 SLT 4X2 A CAB,,,INE D'EQUIPE
L,F,DP4L94,3,2TH,A14,2,A19,CC RAM 4500 LARAMIE 4X2 A,,,CABINE D'EQUIPE
L,F,DP4L94,4,2TM,A14,2,A19,CC RAM 4500 LIMITED 4X2 A,,,CABINE D'EQUIPE
L,F,DP4L94,5,,A14,2,A19,CC RAM 4500 4X2 A CABINE,,,D'EQUIPE
L,F,DP5,1,,A14,2,A19,CC RAM 5500 4X2,,,
L,F,DP5L63,1,2TA,A14,2,A19,CC RAM 5500 TRADESMAN 4X2,,,A CABINE SIMPLE
L,F,DP5L63,2,2TG,A14,2,A19,CC RAM 5500 SLT 4X2 A CAB,,,INE SIMPLE
L,F,DP5L63,3,,A14,2,A19,CC RAM 5500 4X2 A CABINE,,,SIMPLE
L,F,DP5L64,1,2TA,A14,2,A19,CC RAM 5500 TRADESMAN 4X2,,,A CABINE SIMPLE
L,F,DP5L64,2,2TG,A14,2,A19,CC RAM 5500 SLT 4X2 A CAB,,,INE SIMPLE
L,F,DP5L64,3,,A14,2,A19,CC RAM 5500 4X2 A CABINE,,,SIMPLE
L,F,DP5L65,1,2TA,A14,2,A19,CC RAM 5500 TRADESMAN 4X2,,,A CABINE SIMPLE
L,F,DP5L65,2,2TG,A14,2,A19,CC RAM 5500 SLT 4X2 A CAB,,,INE SIMPLE
L,F,DP5L65,3,,A14,2,A19,CC RAM 5500 4X2 A CABINE,,,SIMPLE
L,F,DP5L66,1,2TA,A14,2,A19,CC RAM 5500 TRADESMAN 4X2,,,A CABINE SIMPLE
L,F,DP5L66,2,2TG,A14,2,A19,CC RAM 5500 SLT 4X2 A CAB,,,INE SIMPLE
L,F,DP5L66,3,,A14,2,A19,CC RAM 5500 4X2 A CABINE,,,SIMPLE
L,F,DP5L93,1,2TA,A14,2,A19,CC RAM 5500 TRADESMAN 4X2,,,A CABINE D'EQUIPE
L,F,DP5L93,2,2TG,A14,2,A19,CC RAM 5500 SLT 4X2 A CAB,,,INE D'EQUIPE
L,F,DP5L93,3,2TH,A14,2,A19,CC RAM 5500 LARAMIE 4X2 A,,,CABINE D'EQUIPE
L,F,DP5L93,4,2TM,A14,2,A19,CC RAM 5500 LIMITED 4X2 A,,,CABINE D'EQUIPE
L,F,DP5L93,5,,A14,2,A19,CC RAM 5500 4X2 A CABINE,,,D'EQUIPE
L,F,DP5L94,1,2TA,A14,2,A19,CC RAM 5500 TRADESMAN 4X2,,,A CABINE D'EQUIPE
L,F,DP5L94,2,2TG,A14,2,A19,CC RAM 5500 SLT 4X2 A CAB,,,INE D'EQUIPE
L,F,DP5L94,3,2TH,A14,2,A19,CC RAM 5500 LARAMIE 4X2 A,,,CABINE D'EQUIPE
L,F,DP5L94,4,2TM,A14,2,A19,CC RAM 5500 LIMITED 4X2 A,,,CABINE D'EQUIPE
L,F,DP5L94,5,,A14,2,A19,CC RAM 5500 4X2 A CABINE,,,D'EQUIPE
L,F,DP9,1,,A14,B,A29,CC RAM 4500 4X4,,,
L,F,DP9L63,1,2TA,A14,2,A19,CC RAM 4500 TRADESMAN 4X4,,,A CABINE SIMPLE
L,F,DP9L63,2,2TG,A14,2,A19,CC RAM 4500 SLT 4X4 A CAB,,,INE SIMPLE
L,F,DP9L63,3,,A14,2,A19,CC RAM 4500 4X4 A CABINE,,,SIMPLE
L,F,DP9L64,1,2TA,A14,2,A19,CC RAM 4500 TRADESMAN 4X4,,,A CABINE SIMPLE
L,F,DP9L64,2,2TG,A14,2,A19,CC RAM 4500 SLT 4X4 A CAB,,,INE SIMPLE
L,F,DP9L64,3,,A14,2,A19,CC RAM 4500 4X4 A CABINE,,,SIMPLE
L,F,DP9L65,1,2TA,A14,2,A19,CC RAM 4500 TRADESMAN 4X4,,,A CABINE SIMPLE
L,F,DP9L65,2,2TG,A14,2,A19,CC RAM 4500 SLT 4X4 A CAB,,,INE SIMPLE
L,F,DP9L65,3,,A14,2,A19,CC RAM 4500 4X4 A CABINE,,,SIMPLE
L,F,DP9L66,1,2TA,A14,2,A19,CC RAM 4500 TRADESMAN 4X4,,,A CABINE SIMPLE
L,F,DP9L66,2,2TG,A14,2,A19,CC RAM 4500 SLT 4X4 A CAB,,,INE SIMPLE
L,F,DP9L66,3,,A14,2,A19,CC RAM 4500 4X4 A CABINE,,,SIMPLE
L,F,DP9L93,1,2TA,A14,2,A19,CC RAM 4500 TRADESMAN 4X4,,,A CABINE D'EQUIPE
L,F,DP9L93,2,2TG,A14,2,A19,CC RAM 4500 SLT 4X4 A CAB,,,INE D'EQUIPE
L,F,DP9L93,3,2TH,A14,2,A19,CC RAM 4500 LARAMIE 4X4 A,,,CABINE D'EQUIPE
L,F,DP9L93,4,2TM,A14,2,A19,CC RAM 4500 LIMITED 4X4 A,,,CABINE D'EQUIPE
L,F,DP9L93,5,,A14,2,A19,CC RAM 4500 4X4 A CABINE,,,D'EQUIPE
L,F,DP9L94,1,2TA,A14,2,A19,CC RAM 4500 TRADESMAN 4X4,,,A CABINE D'EQUIPE
L,F,DP9L94,2,2TG,A14,2,A19,CC RAM 4500 SLT 4X4 A CAB,,,INE D'EQUIPE
L,F,DP9L94,3,2TH,A14,2,A19,CC RAM 4500 LARAMIE 4X4 A,,,CABINE D'EQUIPE
L,F,DP9L94,4,2TM,A14,2,A19,CC RAM 4500 LIMITED 4X4 A,,,CABINE D'EQUIPE
L,F,DP9L94,5,,A14,2,A19,CC RAM 4500 4X4 A CABINE,,,D'EQUIPE
L,F,DS1,1,,A14,B,A19,RAM 1500 CLASSIC 4X2,Y,,
L,F,DS1H41,1,2TF,A14,2,A19,RAM 1500 CLASSIC WARLOCK,,,4X2 QUAD CAB
L,F,DS1H41,2,2TG,A14,2,A19,RAM 1500 CLASSIC SLT 4X2,,,QUAD CAB
L,F,DS1H41,3,ADN,A14,2,A19,RAM 1500 CLASSIC ENSEMBLE,,,NOIR 4X2 QUAD CAB
L,F,DS1H41,4,,A14,2,A19,RAM 1500 CLASSIC SLT 4X2,,,QUAD CAB
L,F,DS1H61,1,2TG,A14,2,A19,RAM 1500 CLASSIC SLT 4X2,,,A CABINE SIMPLE
L,F,DS1H61,2,,A14,2,A19,RAM 1500 CLASSIC SLT 4X2,,,A CABINE SIMPLE
L,F,DS1H62,1,2TG,A14,2,A19,RAM 1500 CLASSIC SLT 4X2,,,A CABINE SIMPLE
L,F,DS1H62,2,,A14,2,A19,RAM 1500 CLASSIC SLT 4X2,,,A CABINE SIMPLE
L,F,DS1H91,1,ADN,A14,2,A19,RAM 1500 CLASSIC 4X2 CABI,,,NE D'EQUIPE
L,F,DS1H91,2,2TG,A14,2,A19,RAM 1500 CLASSIC SLT 4X2,,,A CABINE D'EQUIPE
L,F,DS1H98,1,2TF,A14,2,A19,RAM 1500 CLASSIC WARLOCK,,,4X2 A CABINE D'EQUIPE
L,F,DS1H98,2,ADN,A14,2,A19,RAM 1500 CLASSIC 4X2 CABI,,,NE D'EQUIPE
L,F,DS1H98,3,2TG,A14,2,A19,RAM 1500 CLASSIC SLT 4X2,,,A CABINE D'EQUIPE
L,F,DS1H98,4,,A14,2,A19,RAM 1500 CLASSIC SLT 4X2,,,A CABINE D'EQUIPE
L,F,DS1L41,1,AED,A14,2,A19,RAM 1500 CLASSIC ALLURE C,,,HROME 4X2 QUAD CAB
L,F,DS1L41,2,AAY,A14,2,A19,RAM 1500 CLASSIC SXT PLUS,,,4X2 QUAD CAB
L,F,DS1L41,3,AMQ,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,4X2 QUAD CAB
L,F,DS1L41,4,2TA,A14,2,A19,RAM 1500 CLASSIC ST 4X2 Q,,,UAD CAB
L,F,DS1L41,5,2TJ,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,4X2 QUAD CAB
L,F,DS1L41,6,2TB,A14,2,A19,RAM 1500 CLASSIC TRADESMA,,,N 4X2 QUAD CAB
L,F,DS1L41,7,ALU,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,BLACKOUT 4X2 QUAD CAB
L,F,DS1L41,8,,A14,2,A19,RAM 1500 CLASSIC ST 4X2 Q,,,UAD CAB
L,F,DS1L61,1,AED,A14,2,A19,RAM 1500 CLASSIC ALLURE C,,,HROME 4X2 CAB SIMPLE
L,F,DS1L61,2,AAY,A14,2,A19,RAM 1500 CLASSIC SXT PLUS,,,4X2 A CABINE SIMPLE
L,F,DS1L61,3,ALU,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,4X2 A CABINE SIMPLE
L,F,DS1L61,4,2TA,A14,2,A19,RAM 1500 CLASSIC ST 4X2 A,,,CABINE SIMPLE
L,F,DS1L61,5,2TB,A14,2,A19,RAM 1500 CLASSIC TRADESMA,,,N 4X2 A CABINE SIMPLE
L,F,DS1L61,6,2TJ,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,4X2 A CABINE SIMPLE
L,F,DS1L61,7,,A14,2,A19,RAM 1500 CLASSIC ST 4X2 A,,,CABINE SIMPLE
L,F,DS1L62,1,AED,A14,2,A19,RAM 1500 CLASSIC ALLURE C,,,HROME 4X2 CAB SIMPLE
L,F,DS1L62,2,AAY,A14,2,A19,RAM 1500 CLASSIC SXT PLUS,,,4X2 A CABINE SIMPLE
L,F,DS1L62,3,2TA,A14,2,A19,RAM 1500 CLASSIC ST 4X2 A,,,CABINE SIMPLE
L,F,DS1L62,4,2TB,A14,2,A19,RAM 1500 CLASSIC TRADESMA,,,N 4X2 A CABINE SIMPLE
L,F,DS1L62,5,,A14,2,A19,RAM 1500 CLASSIC ST 4X2 A,,,CABINE SIMPLE
L,F,DS1L91,1,AED,A14,2,A19,RAM 1500 CLASSIC ALLURE C,,,HROME 4X2 CAB D'EQUIPE
L,F,DS1L91,2,AAY,A14,2,A19,RAM 1500 CLASSIC SXT PLUS,,,4X2 CABINE D'EQUIPE
L,F,DS1L91,3,2TA,A14,2,A19,RAM 1500 CLASSIC ST 4X2 A,,,CABINE D'EQUIPE
L,F,DS1L91,4,2TB,A14,2,A19,RAM 1500 CLASSIC TRADESMA,,,N 4X2 CABINE D'EQUIPE
L,F,DS1L98,1,AED,A14,2,A19,RAM 1500 CLASSIC ALLURE C,,,HROME 4X2 CAB D'EQUIPE
L,F,DS1L98,2,AMQ,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,4X2 A CAB D'EQUIPE
L,F,DS1L98,3,AAY,A14,2,A19,RAM 1500 CLASSIC SXT PLUS,,,4X2 A CABINE D'EQUIPE
L,F,DS1L98,4,2TA,A14,2,A19,RAM 1500 CLASSIC ST 4X2 A,,,CABINE D'EQUIPE
L,F,DS1L98,5,2TB,A14,2,A19,RAM 1500 CLASSIC TRADESMA,,,N 4X2 CABINE D'EQUIPE
L,F,DS1L98,6,ALU,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,BLACKOUT CREW CAB 4X2
L,F,DS1L98,7,2TJ,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,4X2 A CABINE D'EQUIPE
L,F,DS1L98,8,,A14,2,A19,RAM 1500 CLASSIC ST 4X2 A,,,CABINE D'EQUIPE
L,F,DS6,1,,A14,B,A19,RAM 1500 CLASSIC 4X4,Y,,
L,F,DS6H41,1,2TG,A14,2,A19,RAM 1500 CLASSIC SLT 4X4,,,QUAD CAB
L,F,DS6H41,2,2TF,A14,2,A19,RAM 1500 CLASSIC WARLOCK,,,4X4 QUAD CAB
L,F,DS6H41,3,ADN,A14,2,A19,RAM 1500 CLASSIC ENSEMBLE,,,NOIR 4X4 QUAD CAB
L,F,DS6H41,4,,A14,2,A19,RAM 1500 CLASSIC SLT 4X4,,,QUAD CAB
L,F,DS6H61,1,2TG,A14,2,A19,RAM 1500 CLASSIC SLT 4X4,,,A CABINE SIMPLE
L,F,DS6H61,2,,A14,2,A19,RAM 1500 CLASSIC SLT 4X4,,,A CABINE SIMPLE
L,F,DS6H62,1,2TG,A14,2,A19,RAM 1500 CLASSIC SLT 4X4,,,A CABINE SIMPLE
L,F,DS6H62,2,,A14,2,A19,RAM 1500 CLASSIC SLT 4X4,,,A CABINE SIMPLE
L,F,DS6H91,1,2TG,A14,2,A19,RAM 1500 CLASSIC SLT 4X4,,,A CABINE D'EQUIPE
L,F,DS6H91,2,ADN,A14,2,A19,RAM 1500 CLASSIC ENSEMBLE,,,NOIR 4X4 CAB D'EQUIPE
L,F,DS6H98,1,2TG,A14,2,A19,RAM 1500 CLASSIC SLT 4X4,,,A CABINE D'EQUIPE
L,F,DS6H98,2,2TF,A14,2,A19,RAM 1500 CLASSIC WARLOCK,,,4X4 A CABINE D'EQUIPE
L,F,DS6H98,3,ADN,A14,2,A19,RAM 1500 CLASSIC ENSEMBLE,,,NOIR 4X4 CAB D'EQUIPE
L,F,DS6H98,4,,A14,2,A19,RAM 1500 CLASSIC SLT 4X4,,,A CABINE D'EQUIPE
L,F,DS6L41,1,AED,A14,2,A19,RAM 1500 CLASSIC ALLURE C,,,HROME 4X4 QUAD CAB
L,F,DS6L41,2,AMQ,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,NIGHT 4X4 QUAD CAB
L,F,DS6L41,3,AAY,A14,2,A19,RAM 1500 CLASSIC SXT PLUS,,,4X4 QUAD CAB
L,F,DS6L41,4,ALU,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,BLACKOUT 4X4 QUAD CAB
L,F,DS6L41,5,2TA,A14,2,A19,RAM 1500 CLASSIC ST 4X4 Q,,,UAD CAB
L,F,DS6L41,6,2TJ,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,4X4 QUAD CAB
L,F,DS6L41,7,2TB,A14,2,A19,RAM 1500 CLASSIC TRADESMA,,,N 4X4 QUAD CAB
L,F,DS6L41,8,,A14,2,A19,RAM 1500 CLASSIC ST QUAD,,,CAB 4X4
L,F,DS6L61,1,AED,A14,2,A19,RAM 1500 CLASSIC 4X4 CAB,,,SIMPLE
L,F,DS6L61,2,AAY,A14,2,A19,RAM 1500 CLASSIC SXT PLUS,,,4X4 A CABINE SIMPLE
L,F,DS6L61,3,2TA,A14,2,A19,RAM 1500 CLASSIC ST 4X4 A,,,CABINE SIMPLE
L,F,DS6L61,4,2TB,A14,2,A19,RAM 1500 CLASSIC TRADESMA,,,N 4X4 A CABINE SIMPLE
L,F,DS6L61,5,2TJ,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,4X4 A CABINE SIMPLE
L,F,DS6L61,6,ALU,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,4X4 A CABINE SIMPLE
L,F,DS6L61,7,,A14,2,A19,RAM 1500 CLASSIC ST 4X4 A,,,CABINE SIMPLE
L,F,DS6L62,1,AED,A14,2,A19,RAM 1500 CLASSIC 4X4 CAB,,,SIMPLE
L,F,DS6L62,2,AAY,A14,2,A19,RAM 1500 CLASSIC SXT PLUS,,,4X4 A CABINE SIMPLE
L,F,DS6L62,3,2TA,A14,2,A19,RAM 1500 CLASSIC ST 4X4 A,,,CABINE SIMPLE
L,F,DS6L62,4,2TB,A14,2,A19,RAM 1500 CLASSIC TRADESMA,,,N 4X4 A CABINE SIMPLE
L,F,DS6L62,5,,A14,2,A19,RAM 1500 CLASSIC ST 4X4 A,,,CABINE SIMPLE
L,F,DS6L91,1,AED,A14,2,A19,RAM 1500 CLASSIC 4X4 CAB,,,D'EQUIPE
L,F,DS6L91,2,AAY,A14,2,A19,RAM 1500 CLASSIC SXT PLUS,,,4X4 CABINE D'EQUIPE
L,F,DS6L91,3,2TA,A14,2,A19,RAM 1500 CLASSIC ST 4X4 A,,,CABINE D'EQUIPE
L,F,DS6L91,4,2TB,A14,2,A19,RAM 1500 CLASSIC TRADESMA,,,N 4X4 CABINE D'EQUIPE
L,F,DS6L98,1,AED,A14,2,A19,RAM 1500 CLASSIC 4X4 CAB,,,D'EQUIPE
L,F,DS6L98,2,2TJ,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,4X4 A CABINE D'EQUIPE
L,F,DS6L98,3,AMQ,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,4X4 A CAB D'EQUIPE
